Date	Serial	Power	Repetition rate	Wavelength	PER	Threshold
2023-04-19 09:15:49.800	K0098967	2.67	78.00243388	1065.65	21.25221181	62.1
2023-04-19 09:37:00.780	K0098938	2.69	78.04551857	1065.68	28.92284453	71.8
2023-04-19 10:08:02.457	K0098981	2.72	78.11117568	1065.65	29.53589786	68.1
2023-04-19 10:33:13.580	K0099007	2.98	78.19900734	1065.78	14.9102104	68.3
2023-04-19 11:38:11.690	K0098993	2.9	78.06340752	1065.87	26.02773431	70.8
2023-04-19 12:43:21.547	K0099008	2.81	78.14113268	1065.77	23.16374657	64.8
2023-04-19 14:03:59.950	K0099010	-0.00458	78.08804012	1065.64	26.45515454	74.4
2023-04-21 06:13:23.557	K0099120	5.07	78.25112485	1065.61	31.6301642	90.4
2023-04-24 10:58:01.673	K0099373	2.83	78.13209435	1065.61	30.40431723	67.8
2023-04-25 12:52:18.780	K0099478	2.4742	78.5089364	1065.58	28.46938274	76.7
2023-04-25 14:03:14.000	K0099516	2.56	77.90484519	1065.66	22.98280408	64.2
2023-04-26 08:19:02.193	K0099480	2.237	78.03542559	1065.62	24.85885644	70.4
2023-04-26 08:34:26.503	K0099588	2.94	78.06946016	1065.69	27.5421053	72.5
2023-04-26 12:05:15.207	K0099519	2.76	77.97102779	1065.65	18.90378291	71.9
2023-04-28 09:05:09.740	K0099812	2.6	78.1172396	1065.71	20.80147519	68.2
2023-04-28 09:25:25.783	K0099807	2.58	78.08319283	1065.67	21.52418775	66.7
2023-05-03 09:27:15.870	K0100274	2.443	78.05698395	1065.55	21.93399825	69.6
2023-05-03 12:31:57.437	K0100293	2.55	78.01482879	1065.64	29.19005279	68.9
2023-05-09 10:57:27.663	K0099621	2.63	78.10902133	1065.66	32.54776407	68
2023-05-15 13:07:29.530	K0101218	2.3288	78.06007557	1065.69	23.94370436	68.9
2023-05-17 08:25:02.513	K0101375	2.58	78.48473707	1065.59	24.79579959	70.8
2023-05-22 07:50:18.107	K0101449	2.61	78.19554766	1065.63	34.07749987	62
2023-05-22 08:26:01.777	K0101539	2.59	78.00954947	1065.66	31.35641287	63.8
2023-05-22 13:02:19.327	K0101698	2.38	77.98063602	1065.89	14.76595927	62.7
2023-05-22 14:58:39.280	K0101742	2.5162	77.99459648	1065.68	18.09934269	64.5
2023-06-02 11:35:30.323	K0102624	2.083	77.91807656	1065.59	31.83781735	67.4
2023-06-06 09:45:50.620	K0102773	2.53	78.01574102	1065.7	26.68759431	67.8
2023-06-06 11:42:55.773	K0102769	2.238	78.04526062	1063.36	25.95391653	66.5
2023-06-06 12:13:17.857	K0102802	2.0132	77.98296429	1063.36	29.92988976	70.1
2023-06-06 12:52:36.190	K0102799	2.2828	78.3819301	1063.44	23.45287304	63.2
2023-06-06 13:33:40.240	K0102798	0.611	78.14864786	1065.68	22.23089892	67.8
2023-06-06 13:50:59.507	K0102776	2.356	78.13153488	1065.67	35.05317672	65.6
2023-06-06 14:25:18.600	K0102861	2.402	78.0865541	1065.69	34.74124437	65.7
2023-06-07 08:38:36.187	K0102863	2.61	78.17491721	1065.65	14.76611471	71.3
2023-06-08 09:25:41.887	K0102956	-0.00836	78.06822983	1065.72	35.57534776	63.8
2023-06-08 10:44:22.367	K0103000	2.3594	78.06741825	1065.56	31.03986533	66.9
2023-06-08 12:51:58.577	K0103001	2.244	77.99586334	1065.51	22.77989106	70.3
2023-06-08 14:11:53.667	K0102987	2.495	78.05811192	1065.65	30.62206053	69.9
2023-06-08 14:25:43.960	K0102988	2.74	78.21626886	1065.69	22.04278801	70.4
2023-06-09 07:55:03.623	K0102979	2.59	78.403	1065.61	30.97507034	75.2
2023-06-09 10:19:13.837	K0103087	2.2382	78.132	1065.68	22.63023554	65.6
2023-06-12 12:19:41.940	K0103220	2.4912	78.136	1065.56	22.36582307	61
2023-06-12 13:28:37.240	K0103253	2.159	78.01366762	1065.58	32.74525611	65.3
2023-06-12 14:28:50.807	K0103248	-0.01096	78.06909681	1065.64	30.33036992	66.5
2023-06-12 14:47:14.173	K0103208	2.57	78.12009816	1065.68	27.43163159	67.5
2023-06-29 08:41:13.970	K0104993	2.535	78.25938876	1065.68	26.48135393	63.2
2023-06-29 09:59:33.920	K0104991	2.536	78.12389815	1065.7	26.97762278	66.9
2023-06-29 10:23:09.057	K0104994	2.4366	78.13253945	1065.61	16.26474036	64.7
2023-06-29 10:48:08.823	K0104992	2.71	78.01527414	1065.62	19.02400683	67
2023-07-03 06:46:16.663	K0105103	2.4372	78.04774979	1065.6	31.79111841	68.5
2023-07-03 10:15:08.527	K0105104	2.366	77.92863163	1065.51	19.37623893	63.3
2023-07-04 08:50:27.763	K0105320	2.328	77.96866274	1065.68	26.07158227	68.9
2023-07-04 09:55:19.187	K0105290	2.81	78.13274724	1065.66	37.62209763	68.4
2023-07-04 10:13:49.810	K0105374	2.395	77.99505551	1065.65	28.87133323	65.8
2023-07-04 10:38:47.253	K0105373	2.447	77.78817186	1065.62	22.99430781	61.7
2023-07-05 07:34:39.910	K0105371	2.376	78.00195095	1065.65	25.19616949	63.2
2023-07-05 08:20:33.033	K0105483	2.221	78.04842102	1065.64	20.38249315	62.6
2023-07-05 08:44:49.027	K0105400	3.13	77.98612865	1065.59	19.37251894	65.9
2023-07-05 12:02:46.517	K0105504	2.49	78.03236752	1065.65	28.84414296	65.4
2023-07-06 09:26:31.667	K0105595	2.69	77.51089595	1065.6	25.83260271	61.3
2023-07-06 10:05:58.303	K0105602	2.158	78.10925345	1065.59	33.2461138	65.2
2023-07-06 14:39:56.217	K0105690	2.61	78.22062926	1065.72	20.17072062	66
2023-07-06 14:52:34.357	K0105603	2.61	78.02711354	1065.6	24.14828372	63.7
2023-07-07 09:01:03.017	K0105779	2.82	78.01497189	1065.87	23.71028358	66.4
2023-07-07 09:23:58.803	K0105795	2.184	78.0102242	1065.56	13.61987786	65.7
2023-07-10 09:02:22.423	K0105893	2.359	78.03661603	1065.57	23.76035794	65.6
2023-07-10 10:13:28.820	K0105902	2.81	78.06264833	1065.57	21.53070953	64.7
2023-07-10 14:00:07.473	K0105927	2.89	78.04883002	1065.62	19.31239235	62.2
2023-07-10 14:14:26.007	K0105895	2.314	78.01458924	1065.55	25.40269352	61.6
2023-07-11 09:52:19.297	K0105974	2.3468	78.03960319	1065.58	32.16810351	71.6
2023-07-11 10:27:14.833	K0105973	2.7	78.0314575	1065.6	32.41314685	66
2023-07-11 11:56:28.157	K0105976	2.391	78.03188355	1065.78	20.8612145	73.7
2023-07-11 13:17:19.993	K0105975	2.3604	78.09405524	1065.56	23.87418911	71.7
2023-07-11 13:41:21.113	K0106011	2.72	78.13626054	1065.67	28.24139832	69.6
2023-07-11 13:53:36.787	K0106012	2.72	78.1752843	1065.72	22.59669285	59.5
2023-07-12 09:46:25.580	K0106025	2.61	78.07341894	1065.64	25.66813999	64.7
2023-07-12 11:46:29.097	K0106146	2.409	78.05407518	1065.78	12.08109944	68.4
2023-07-12 14:06:09.763	K0106163	2.56	77.97686118	1065.69	19.64469343	71.7
2023-07-13 07:02:28.800	K0106249	2.343	77.9890519	1065.61	29.7582109	60.1
2023-07-13 10:56:27.233	K0106259	2.67	78.00464524	1065.74	22.33935619	69.6
2023-07-13 12:51:34.277	K0106269	2.291	78.05047301	1065.72	29.78895087	67.9
2023-07-13 13:05:15.690	K0106270	2.157	77.99683409	1065.69	24.36112421	69.9
2023-07-14 09:23:26.107	K0106295	2.457	77.97488304	1065.72	23.82441934	67.9
2023-07-14 09:37:40.547	K0106314	2.496	78.20270389	1065.68	27.78881577	67.2
2023-07-14 10:01:12.003	K0106170	2.76	78.05370011	1065.72	22.85440619	65.9
2023-07-14 10:30:04.267	K0106280	2.65	77.99092289	1065.74	30.17341805	69.9
2023-07-14 10:47:46.830	K0106326	2.2692	78.04555211	1065.75	23.43692987	64.2
2023-07-14 12:50:33.197	K0106333	2.217	78.01192794	1065.71	33.22253807	66.1
2023-07-14 13:11:10.957	K0106297	2.6	78.07311321	1065.58	30.48109036	65.1
2023-07-14 13:47:26.557	K0106178	3.05	78.00878999	1065.6	25.37895532	68.5
2023-08-14 09:56:36.000	K0107811	1.354	78.08412563	1065.65	16.81946235	63.6
2023-08-14 10:39:59.707	K0107821	2.172	78.48537766	1065.55	25.74811602	66.9
2023-08-14 11:43:10.263	K0107796	2.63	78.02425456	1065.61	15.71673249	64.5
2023-08-14 12:23:16.060	K0107822	2.64	77.98617913	1065.56	13.17002437	64
2023-08-14 12:55:15.443	K0107812	2.766	78.03025501	1065.66	22.31400026	72.6
2023-08-16 11:28:03.960	K0108111	2.65	78.34264729	1065.61	23.41666526	65.6
2023-08-16 13:58:13.977	K0108114	2.469	78.02371601	1065.62	23.58242358	69.6
2023-08-17 07:29:40.967	K0108226	2.604	78.05625556	1065.69	24.55589753	72.2
2023-08-17 08:15:18.467	K0108290	2.78	78.12677005	1065.69	29.26335077	66.6
2023-08-17 10:14:24.683	K0108292	2.454	78.01089375	1065.7	26.03314416	70.1
2023-08-17 12:15:53.093	K0108299	2.94	78.00880871	1065.72	25.94719998	70
2023-08-17 12:53:22.190	K0108294	2.304	78.05747853	1065.73	31.8163252	70.6
2023-08-17 13:44:00.437	K0108302	2.58	77.99299457	1065.6	31.31655541	67.7
2023-08-17 13:55:58.280	K0108312	2.57	78.01707208	1065.71	25.40112945	62.8
2023-08-18 06:46:23.350	K0108239	2.57	77.9785166	1065.74	25.92690053	68.1
2023-08-18 07:10:25.400	K0108238	-0.0067	78.0591764	1065.63	25.43376117	60.4
2023-08-18 10:26:47.683	K0108351	2.38	78.02329802	1065.75	28.41311064	66.2
2023-08-18 12:59:15.920	K0108426	2.8	77.99400283	1065.82	26.83920573	69
2023-08-21 10:21:15.040	K0108497	2.533	78.00830973	1065.61	18.24258441	70
2023-08-21 11:10:16.700	K0108511	-0.0075	77.99841444	1065.6	29.27795393	68.7
2023-08-21 12:30:36.320	K0108515	2.768	78.06179471	1065.64	26.64039553	62.6
2023-08-21 13:12:17.273	K0108490	2.321	78.01706895	1065.6	27.45767754	70.5
2023-08-21 13:58:12.843	K0108509	2.405	78.04626343	1065.57	19.76487558	63.5
2023-08-21 14:50:56.180	K0108524	2.71	78.20317122	1065.64	25.10999685	65.4
2023-08-21 15:58:15.070	K0108541	2.73	78.01822426	1065.79	19.90569025	68.4
2023-08-21 16:46:12.840	K0108563	-0.00252	78.06990813	1065.74	20.31496525	67
2023-08-22 09:07:22.897	K0108425	2.67	78.06506023	1065.65	17.59642778	64.5
2023-08-22 11:45:47.223	K0108591	2.459	78.02442688	1065.67	28.77151943	70.2
2023-08-23 07:15:29.257	K0108608	2.5304	77.98290391	1065.85	13.95371448	64.6
2023-08-23 08:47:15.783	K0108691	2.274	78.07219725	1065.76	23.76200008	59.8
2023-08-23 09:27:59.783	K0108683	2.5004	78.07122628	1065.71	24.83550682	73.4
2023-08-23 10:08:46.420	K0108711	2.8	78.01793264	1065.73	31.84234172	73.7
2023-08-23 13:33:29.687	K0108687	2.5194	77.98719478	1065.84	31.28613576	62.8
2023-08-23 14:06:40.723	K0108697	2.932	78.0329153	1065.84	37.87265039	66.3
2023-08-23 14:26:53.040	K0108751	2.76	77.99903727	1065.7	22.47664682	65.2
2023-08-24 10:21:21.817	K0108689	2.67	78.02749547	1065.69	17.37648503	73.4
2023-08-24 12:57:59.080	K0108806	2.59	78.04600218	1065.75	24.91275932	70.9
2023-08-24 14:13:22.123	K0108833	2.395	78.11353617	1065.6	28.20711432	71.2
2023-08-25 09:48:39.310	K0108835	2.75	77.95316581	1065.6	33.3701965	74.6
2023-08-25 10:18:22.080	K0108808	2.65	78.16892245	1065.76	23.15415854	76.1
2023-08-28 14:20:25.203	K0109094	2.57	78.29169116	1065.63	20.76092398	81.4
2023-08-29 07:06:39.597	K0109111	2.7	78.1532103	1065.6	27.157814	71.2
2023-08-29 07:49:30.907	K0109116	2.481	78.05188348	1065.51	29.59323516	71.8
2023-08-29 09:19:12.060	K0109099	2.395	78.06267098	1065.61	21.44177962	71.5
2023-08-29 09:35:36.150	K0109107	2.317	78.05616169	1065.69	30.85296494	63.8
2023-08-29 10:43:44.457	K0109264	2.56	78.26846521	1065.73	20.06261621	71.1
2023-08-30 10:05:47.500	K0109280	2.493	78.02041039	1065.66	17.38773953	79.2
2023-09-06 12:44:29.403	K0109825	2.535	77.9852169	1065.55	26.55948753	70.6
2023-09-07 07:37:33.580	K0109940	1.937	78.01428855	1065.71	25.72854334	82.1
2023-09-07 09:53:01.900	K0110042	2.6	78.1530152	1065.74	30.13638353	66.7
2023-09-07 10:23:38.960	K0109966	2.386	78.02792084	1065.69	27.54186561	67.6
2023-09-07 12:51:01.997	K0110036	2.67	77.79579481	1065.82	24.73419254	75.3
2023-09-07 14:03:55.230	K0110061	2.57	78.11458848	1065.67	16.84920574	73.6
2023-09-13 11:54:15.077	K0110974	2.073	77.98523607	1065.71	25.99697868	68.3
2023-09-13 12:09:58.080	K0110988	2.472	78.34365307	1065.73	21.82044779	68.3
2023-09-13 12:23:12.680	K0111012	2.441	78.31126985	1065.66	24.42705272	67.3
2023-09-13 12:37:16.217	K0110409	2.435	77.71482856	1065.65	24.51137241	79.8
2023-09-15 06:43:14.373	K0111066	2.8	78.08997151	1065.75	19.45893737	73.3
2023-09-15 10:05:07.920	K0111088	3.27	77.98857586	1065.58	19.02615485	81.8
2023-09-15 10:18:03.487	K0111127	2.045	78.09419722	1065.75	31.50288779	79.8
2023-09-15 13:19:40.917	K0111152	2.421	78.01491202	1065.73	33.11079303	70.2
2023-09-18 07:38:52.300	K0111194	2.76	77.97941992	1065.6	26.08612428	92.7
2023-09-19 09:35:26.247	K0111360	2.475	77.99242005	1063.26	23.79302099	66.1
2023-09-22 08:29:17.563	K0111594	2.58	77.97362245	1065.7	10.73927115	71.8
2023-09-22 09:03:16.393	K0111595	2.499	78.02370694	1065.72	10.88979699	77
2023-09-28 12:31:01.667	K0112125	2.4452	78.03498659	1065.77	27.49797611	71.1
2023-09-28 13:47:49.180	K0112090	2.94	78.01236747	1065.72	21.29512256	71
2023-09-29 08:51:32.433	K0112126	-0.0048	78.06095627	1065.66	36.71373704	74.7
2023-09-29 10:17:43.610	K0112146	2.57	78.04578333	1065.63	30.41136167	76.4
2023-10-04 10:34:33.607	K0112620	2.69	78.06167416	1065.77	29.44203649	67.8
2023-10-04 12:09:34.953	K0112641	2.61	78.18380447	1065.71	26.36224001	71.1
2023-10-05 06:16:34.123	K0112662	2.229	78.24223834	1065.72	24.63400536	92.4
2023-10-05 07:31:24.870	K0112678	2.499	78.26787376	1065.78	20.75422615	64.1
2023-10-05 09:02:37.487	K0112669	2.447	78.08671822	1065.79	22.78158716	65.9
2023-10-05 10:49:32.003	K0112684	2.3858	77.958	1065.65	25.82815633	74.6
2023-10-05 12:24:48.023	K0112734	2.13	78.21106189	1065.8	24.50095502	72
2023-10-06 09:45:08.687	K0112715	-0.00716	78.07262123	1065.76	25.99806406	81.9
2023-10-09 07:51:54.870	K0112790	-0.00972	78.11497642	1065.63	23.57084712	73.9
2023-10-09 09:44:03.667	K0112914	2.7	78.09714232	1065.68	11.60807507	70.5
2023-10-09 10:50:00.603	K0112933	2.382	77.97909803	1065.74	22.98885119	68.3
2023-10-09 13:27:47.980	K0112976	2.333	78.07869853	1065.69	25.40624267	67.2
2023-10-09 13:54:09.747	K0112934	2.376	78.07176727	1065.49	17.94019613	68.6
2023-10-10 12:35:49.113	K0113043	2.4318	78.28037819	1065.72	29.27612484	67.6
2023-10-11 10:26:24.927	K0113144	2.4724	78.1453408	1065.68	17.55781508	75.1
2023-10-13 07:12:13.527	K0113267	2.7	77.99419605	1065.69	36.02886886	69.9
2023-10-13 07:52:29.363	K0113229	2.212	77.99218419	1065.8	16.81995752	69.4
2023-10-13 08:40:19.200	K0113230	2.98	78.01914248	1063.26	29.88219389	63.5
2023-10-13 10:46:52.463	K0113271	2.96	78.02168882	1063.33	22.95826914	72.3
2023-10-13 11:51:23.797	K0113284	2.56	78.24779067	1063.1	22.34498666	65.4
2023-10-13 12:18:34.727	K0113286	2.516	78.09540085	1063.26	12.68120867	62.2
2023-10-13 13:20:24.343	K0113276	2.63	78.01222671	1063.41	37.72037786	70.8
2023-10-19 07:02:03.550	K0113578	3.066	78.04929481	1063.26	23.01365246	72.6
2023-10-19 08:09:35.663	K0113643	2.459	78.24684284	1063.33	21.82171206	70.7
2023-10-19 09:24:48.443	K0113620	2.5002	78.08348761	1063.18	30.14155901	66.3
2023-10-19 11:42:19.800	K0113664	2.57	78.10872555	1063.33	28.10022935	68.3
2023-10-20 06:39:16.217	K0113704	2.507	78.07460892	1063.1	29.43958214	70.1
2023-10-20 10:07:04.800	K0113677	2.56	78.21168405	1063.56	19.03801686	68.5
2023-10-20 12:57:26.197	K0113763	2.404	78.03282943	0	38.53811993	64.8
2023-10-23 07:31:27.890	K0113783	2.4706	77.99955567	1063.33	23.71409328	66.7
2023-10-23 10:35:18.570	K0113815	2.31	78.155	1063.1	24.3529268	67.3
2023-10-23 12:55:13.167	K0113847	2.2634	78.018	1063.18	37.17992182	69.9
2023-10-24 07:51:43.830	K0113838	2.047	78.012	1063.33	24.2721823	64.5
2023-10-24 09:10:48.910	K0113972	2.72	78.009	1063.26	15.69183824	70.9
2023-10-26 08:13:58.753	K0114275	2.57	78.009	1063.26	27.70957774	67.8
2023-10-26 09:17:20.860	K0114327	2.61	78.033	1063.26	25.06440266	65.8
2023-10-26 10:22:59.820	K0114328	2.528	78.018	1063.41	17.24760679	67.7
2023-10-26 10:54:18.817	K0114330	2.61	78.006	1063.18	26.24483546	68.6
2023-10-26 12:49:07.090	K0114348	2.488	78.268	1063.26	25.50738259	67.7
2023-10-30 06:04:27.577	K0114385	2.87	77.989	1063.26	28.45987629	66.8
2023-10-30 11:04:34.563	K0114548	2.3442	78.008	1063.1	28.52038586	67.8
2023-10-30 13:00:57.250	K0114539	2.7	78.153	1063.26	23.06562093	66.9
2023-10-30 13:45:58.500	K0114574	2.56	77.998	1063.26	27.16565691	66.2
2023-10-31 07:44:43.557	K0114593	2.4114	77.985	1063.26	19.61025803	79.9
2023-11-06 13:25:05.917	K0115051	2.5052	78.08	1063.26	30.95342851	71.2
2023-11-06 13:44:31.013	K0115014	2.606	78.327	1063.33	25.53011084	71
2023-11-07 06:07:24.270	K0115084	2.4982	78.146	1063.18	24.20281715	70.9
2023-11-10 12:44:35.577	K0115287	-0.0055	77.997	1063.26	29.31639915	64.8
2023-11-13 07:42:48.977	K0115420	3.01	78.5	1063.33	21.56065574	62.5
2023-11-13 10:19:05.930	K0115475	3.27	78.045	1063.1	33.5608118	68.5
2023-11-14 10:02:17.573	K0115507	2.98	78.096	1063.18	30.55002632	67.6
2023-11-14 13:21:56.467	K0115486	2.994	77.906	1063.41	19.64142383	64.8
2023-11-15 07:13:45.970	K0115490	3.224	77.994	1063.33	29.07390498	65.3
2023-11-15 07:32:29.507	K0115681	2.96	78.215	1063.18	30.8302704	65
2023-11-17 13:45:39.147	K0116027	3.02	77.985	1063.18	26.55629275	64.6
2023-11-17 15:25:03.510	K0116039	2.952	78.048	1063.33	27.85376319	61.2
2023-11-22 08:06:15.890	K0116327	3.14	77.997	1063.33	24.99715432	65.8
2023-11-24 09:47:51.177	K0116509	3.202	78.009	1063.26	19.2062161	65.8
2023-12-06 10:36:18.170	K0117337	3.04	78.066	1063.26	33.9669312	73
2023-12-06 11:16:39.940	K0117349	3.08	78.222	1063.26	30.03771073	75.7
2023-12-07 14:00:41.177	K0117386	3.366	78.006	1063.26	25.71546916	67.7
2023-12-13 08:18:24.047	K0117808	2.81	78.016	1063.18	17.74122796	68.9
2023-12-13 14:21:28.540	K0117932	2.99	77.708	1063.33	29.15380818	66.2
2023-12-15 09:09:11.623	K0117484	2.85	78.107	1063.26	19.27616967	69.9
2023-12-15 10:45:07.050	K0117935	3.1	78.204	1063.1	30.42663249	68.3
2023-12-18 10:28:38.153	K0118030	2.62	78.116	1063.26	26.57891366	72.2
2023-12-19 10:25:10.273	K0118129	2.94	78.1	1063.33	23.80692926	69.4
2023-12-20 07:42:59.333	K0118335	3.06	78.047	1063.1	27.37806553	62.6
2023-12-20 11:05:02.007	K0117994	-0.00892	78.126	1063.26	27.13066119	71.3
2023-12-21 09:28:42.940	K0118415	2.84	78.16	1063.33	23.79754774	66.9
2024-01-05 07:36:32.110	K0118445	2.79	78.053	1063.26	26.64078349	70.7
2024-01-08 13:21:11.977	K0118809	2.67	77.963	1063.26	24.47473504	69.1
2024-01-09 08:08:32.780	K0119173	3.08	77.978	1063.26	24.58120664	78.5
2024-01-09 09:57:14.153	K0119159	3.19	78.097	1063.18	22.90622741	72.8
2024-01-09 12:37:28.790	K0119193	-0.0105	78.096	1063.26	33.33766286	66.3
2024-01-09 13:05:08.147	K0119218	3.1	78.036	1063.18	19.54874875	72.3
2024-01-09 13:56:13.017	K0119198	2.87	78.116	1063.26	30.96556686	72.8
2024-01-10 06:55:19.370	K0119244	3.03	78.031	1063.26	28.66130652	67.3
2024-01-10 09:52:29.517	K0119246	-0.0007	78.221	1063.33	32.09749925	69.3
2024-01-10 12:00:41.543	K0119255	3.02	78.268	1063.33	28.85397549	68.9
2024-01-11 07:30:17.713	K0119321	3.154	77.939	1063.18	19.34567155	74.7
2024-01-11 07:55:36.333	K0119320	3.12	78.144	1063.18	23.63811423	66.7
2024-01-11 13:01:43.213	K0119479	3.06	78.094	1063.33	26.87481708	68.8
2024-01-12 07:19:15.260	K0119490	3.38	78.11	1063.26	19.98426145	68
2024-01-12 07:36:47.390	K0119493	3.12	78.11	1063.33	13.94406268	71.3
2024-01-12 09:15:27.997	K0119497	2.86	78.126	1063.1	21.86483433	70.5
2024-01-12 10:52:13.917	K0119504	3.33	78.087	1063.26	30.19389769	71.8
2024-01-12 13:37:25.637	K0119558	2.918	78.146	1063.26	27.60850128	64.8
2024-01-16 13:17:17.863	K0119918	2.75	78.109	1063.18	20.85353333	67.2
2024-01-16 13:42:04.207	K0119926	3	78.097	1063.26	17.82155549	64.1
2024-01-16 13:57:45.780	K0119930	2.98	78.164	1063.33	30.56127434	65.7
2024-01-17 07:53:18.283	K0119932	3.16	78.092	1063.33	27.0533787	74
2024-01-17 08:48:55.400	K0119971	3.16	78.145	1063.33	22.87461125	66.7
2024-01-17 10:21:11.023	K0119946	-0.00366	78.07	1063.33	17.57235353	67.3
2024-01-17 12:19:37.380	K0119960	3.1	78.101	1063.18	25.02386569	68.8
2024-01-17 13:02:29.027	K0120032	2.87	78.05	1063.33	18.30300061	63.2
2024-01-17 13:42:25.510	K0119949	3.23	78.032	1063.18	24.14025848	69.8
2024-01-18 07:56:00.847	K0119886	3.122	78.072	1063.26	29.79702775	65.7
2024-01-18 09:15:20.363	K0120005	3.2	78.013	1063.18	19.34362259	67.6
2024-01-18 11:31:08.807	K0120069	3.28	78.134	1063.26	29.6198984	67.5
2024-01-18 12:54:59.033	K0120093	3.07	78.142	1063.03	25.87454698	69.4
2024-01-18 13:56:12.867	K0120103	3.126	77.98	1063.1	27.24805877	67.5
2024-01-18 14:07:41.757	K0120102	3.05	78.062	1063.03	23.3816598	68.1
2024-01-18 14:25:47.830	K0120057	2.87	78.057	1063.1	21.09061175	65.8
2024-01-18 15:25:34.573	K0120096	3.02	78.006	1063.18	30.51042458	66.8
2024-01-18 16:31:23.683	K0120106	3.56	78.026	1063.03	25.61605734	92.1
2024-01-19 08:02:16.893	K0120078	2.98	78.033	1063.03	26.32530972	71.8
2024-01-19 09:19:21.677	K0120108	3.1	78.037	1063.1	31.57023485	68.9
2024-01-19 10:26:42.107	K0120052	2.89	78.027	1063.1	23.63183062	69.1
2024-01-19 10:46:16.890	K0120141	2.93	78.042	1063.1	25.29646424	69.2
2024-01-19 12:32:10.940	K0120147	2.87	78.074	1063.1	29.4061111	62.6
2024-01-19 13:32:53.070	K0120221	3.14	78.082	1063.18	29.33084587	66.1
2024-01-22 08:04:41.043	K0120193	2.98	155.69	1063.1	21.94888057	67.9
2024-01-22 10:52:01.633	K0120285	3.1	78.331	1063.03	23.73566591	70.1
2024-01-22 12:36:19.587	K0120331	2.79	78.074	1063.36	22.30619965	68.4
2024-01-22 14:21:48.097	K0120332	3.19	78.05	1063.1	28.01626821	70.5
2024-01-22 15:41:56.600	K0120347	3.04	78.109	1063.1	25.02183378	69.9
2024-01-23 14:38:08.160	K0120396	3.17	78.03	1063.03	30.79292358	73.8
2024-01-25 09:57:48.010	K0120543	-0.0057	78.064	1063.1	31.93223511	71.3
2024-01-25 13:57:41.303	K0120534	3.12	78.102	1063.03	23.97883486	69.4
2024-01-25 14:22:29.780	K0120548	2.81	107.59	1063.1	24.41105344	70.4
2024-01-25 16:13:04.573	K0120595	2.85	78.031	1063.33	22.2856241	68.6
2024-01-25 16:52:21.400	K0120563	2.91	78.047	1063.26	24.5451825	71.4
2024-01-26 11:59:50.323	K0120605	2.81	78.142	1063.18	25.01240013	67.3
2024-01-26 12:16:32.767	K0120603	3.28	78.039	1063.18	27.0401089	78
2024-01-26 13:32:32.047	K0120607	2.99	78.141	1063.1	27.7779749	66.2
2024-01-26 13:48:34.593	K0120599	2.87	78.021	1063.26	25.74469939	73
2024-01-26 14:41:26.587	K0120640	2.75	78.093	1063.18	20.45193061	67.7
2024-01-29 07:14:59.187	K0120608	-0.00582	78.142	1063.18	29.11420552	74.4
2024-01-29 12:38:45.540	K0120609	3.09	78.162	1063.18	33.19038553	69.8
2024-01-29 13:18:59.837	K0120682	2.96	156.12	1063.1	32.7059489	75.9
2024-01-31 08:47:27.790	K0120815	3.05	77.977	1063.1	22.28775286	67.3
2024-01-31 12:26:48.470	K0120960	3	78.001	1063.1	30.27268543	69.7
2024-02-01 12:24:32.010	K0121121	2.98	78.109	1063.18	31.65328238	68.8
2024-02-01 13:26:58.380	K0121117	2.77	78.123	1063.1	24.31662467	65.4
2024-02-02 10:39:58.970	K0121145	2.99	78.056	1063.1	29.10039534	68.5
2024-02-02 12:14:22.107	K0121144	2.86	78.02	1063.18	29.25143099	69.6
2024-02-02 13:30:55.840	K0121213	2.97	78.366	1063.03	25.96495347	65.4
2024-02-05 10:07:21.340	K0121372	3.01	78.189	1063.1	25.87590051	66.4
2024-02-06 06:53:30.757	K0121192	2.71	78.029	1063.1	21.30145185	69.5
2024-02-07 08:36:48.863	K0121595	3.29	78.093	1063.1	29.53148894	88.9
2024-02-07 10:41:08.983	K0120957	2.94	78.069	1063.1	15.03980557	64.8
2024-02-07 10:56:37.480	K0121470	2.98	78.32	1063.1	19.72705302	70.7
2024-02-07 11:47:34.900	K0121702	2.76	78.04	1063.03	26.40301497	66.9
2024-02-07 12:57:26.947	K0121707	-0.0123	78.207	1063.18	33.45156198	65.8
2024-02-07 14:05:53.907	K0121695	3.06	78.405	1063.18	34.76201301	61.9
2024-02-08 07:45:08.497	K0121791	2.7	78.178	1063.1	28.38467612	60.2
2024-02-09 07:42:59.570	K0121193	2.77	78.072	1063.18	20.05471161	66.4
2024-02-09 13:18:20.670	K0121827	2.391	78.021	1063.03	25.920872	65.9
2024-02-12 13:01:59.980	K0121917	2.79	77.962	1062.95	25.02861541	64.1
2024-02-13 10:04:15.350	K0122016	3	78.094	1063.1	23.7747781	64.7
2024-02-13 10:51:52.323	K0122102	3.06	78.084	1063.1	18.80535677	70.3
2024-02-13 12:41:59.860	K0122112	2.69	78.031	1063.1	32.90356422	62.4
2024-02-13 13:36:04.687	K0122123	3.04	78.049	1063.1	26.35526021	65.7
2024-02-14 10:42:27.693	K0122174	2.65	78.093	1063.1	17.87527395	68.6
2024-02-14 12:47:33.843	K0122170	2.94	78.031	1063.03	16.91065026	67.1
2024-02-15 08:54:10.177	K0122229	2.79	78.033	1063.1	25.0734938	67.1
